Start	Ende	Type	Property	Counter:long
924	971	THREE	Property	23558
924	926	TWO	Property	23559
924	992	ONE	Property	23560
924	975	TEN	Property	23561
940	924	NINE	Property	23562
951	924	EIGHT	Property	23563
924	965	SEVEN	Property	23564
990	924	SIX	Property	23565
924	982	FIVE	Property	23566
997	924	FOUR	Property	23567
924	992	THREE	Property	23568
924	961	TWO	Property	23569
924	982	ONE	Property	23570
942	924	TEN	Property	23571
924	926	NINE	Property	23572
924	959	EIGHT	Property	23573
939	924	SEVEN	Property	23574
924	953	SIX	Property	23575
978	924	FIVE	Property	23576
938	924	FOUR	Property	23577
924	946	THREE	Property	23578
924	973	TWO	Property	23579
924	980	ONE	Property	23580
960	925	TWO	Property	23581
940	925	ONE	Property	23582
926	935	SIX	Property	23583
977	926	FIVE	Property	23584
928	926	FOUR	Property	23585
926	954	THREE	Property	23586
926	980	TWO	Property	23587
926	985	ONE	Property	23588
998	926	TEN	Property	23589
941	926	NINE	Property	23590
937	926	EIGHT	Property	23591
986	926	SEVEN	Property	23592
926	928	SIX	Property	23593
926	986	FIVE	Property	23594
947	926	FOUR	Property	23595
926	958	THREE	Property	23596
926	986	TWO	Property	23597
951	926	ONE	Property	23598
975	926	TEN	Property	23599
926	942	NINE	Property	23600
999	926	EIGHT	Property	23601
926	956	SEVEN	Property	23602
964	926	SIX	Property	23603
926	963	FIVE	Property	23604
926	934	FOUR	Property	23605
997	926	THREE	Property	23606
926	941	TWO	Property	23607
934	926	ONE	Property	23608
960	927	NINE	Property	23609
927	958	EIGHT	Property	23610
978	927	SEVEN	Property	23611
964	927	SIX	Property	23612
951	927	FIVE	Property	23613
927	931	FOUR	Property	23614
927	933	THREE	Property	23615
945	927	TWO	Property	23616
927	933	ONE	Property	23617
931	927	TEN	Property	23618
927	982	NINE	Property	23619
988	927	EIGHT	Property	23620
927	962	SEVEN	Property	23621
971	927	SIX	Property	23622
927	978	FIVE	Property	23623
957	927	FOUR	Property	23624
949	927	THREE	Property	23625
927	932	TWO	Property	23626
927	968	ONE	Property	23627
928	981	EIGHT	Property	23628
953	928	SEVEN	Property	23629
999	928	SIX	Property	23630
970	928	FIVE	Property	23631
928	988	FOUR	Property	23632
951	928	THREE	Property	23633
992	928	TWO	Property	23634
928	981	ONE	Property	23635
937	929	TWO	Property	23636
929	958	ONE	Property	23637
929	989	TEN	Property	23638
929	985	NINE	Property	23639
993	929	EIGHT	Property	23640
931	929	SEVEN	Property	23641
929	977	SIX	Property	23642
929	958	FIVE	Property	23643
929	989	FOUR	Property	23644
929	993	THREE	Property	23645
998	929	TWO	Property	23646
986	929	ONE	Property	23647
975	929	TEN	Property	23648
964	929	NINE	Property	23649
929	968	EIGHT	Property	23650
929	994	SEVEN	Property	23651
929	944	SIX	Property	23652
977	929	FIVE	Property	23653
929	993	FOUR	Property	23654
959	929	THREE	Property	23655
929	933	TWO	Property	23656
977	929	ONE	Property	23657
999	930	FIVE	Property	23658
937	930	FOUR	Property	23659
930	992	THREE	Property	23660
930	953	TWO	Property	23661
930	931	ONE	Property	23662
930	972	TEN	Property	23663
930	979	NINE	Property	23664
930	995	EIGHT	Property	23665
930	955	SEVEN	Property	23666
932	930	SIX	Property	23667
984	930	FIVE	Property	23668
930	973	FOUR	Property	23669
972	930	THREE	Property	23670
951	930	TWO	Property	23671
971	930	ONE	Property	23672
930	971	TEN	Property	23673
930	942	NINE	Property	23674
930	936	EIGHT	Property	23675
976	930	SEVEN	Property	23676
933	930	SIX	Property	23677
930	997	FIVE	Property	23678
930	937	FOUR	Property	23679
956	930	THREE	Property	23680
997	930	TWO	Property	23681
963	930	ONE	Property	23682
930	932	TEN	Property	23683
930	932	NINE	Property	23684
930	980	EIGHT	Property	23685
930	960	SEVEN	Property	23686
967	930	SIX	Property	23687
930	964	FIVE	Property	23688
971	930	FOUR	Property	23689
930	955	THREE	Property	23690
978	930	TWO	Property	23691
930	949	ONE	Property	23692
931	990	TWO	Property	23693
973	931	ONE	Property	23694
968	932	FIVE	Property	23695
972	932	FOUR	Property	23696
933	932	THREE	Property	23697
978	932	TWO	Property	23698
996	932	ONE	Property	23699
953	932	TEN	Property	23700
932	994	NINE	Property	23701
932	956	EIGHT	Property	23702
991	932	SEVEN	Property	23703
932	951	SIX	Property	23704
999	932	FIVE	Property	23705
962	932	FOUR	Property	23706
964	932	THREE	Property	23707
932	990	TWO	Property	23708
983	932	ONE	Property	23709
932	945	TEN	Property	23710
953	932	NINE	Property	23711
993	932	EIGHT	Property	23712
932	947	SEVEN	Property	23713
932	988	SIX	Property	23714
946	932	FIVE	Property	23715
932	999	FOUR	Property	23716
993	932	THREE	Property	23717
932	997	TWO	Property	23718
992	932	ONE	Property	23719
956	932	TEN	Property	23720
932	975	NINE	Property	23721
932	955	EIGHT	Property	23722
960	932	SEVEN	Property	23723
974	932	SIX	Property	23724
932	954	FIVE	Property	23725
968	932	FOUR	Property	23726
959	932	THREE	Property	23727
982	932	TWO	Property	23728
932	981	ONE	Property	23729
954	932	TEN	Property	23730
936	932	NINE	Property	23731
991	932	EIGHT	Property	23732
932	952	SEVEN	Property	23733
932	947	SIX	Property	23734
932	967	FIVE	Property	23735
943	932	FOUR	Property	23736
932	971	THREE	Property	23737
932	946	TWO	Property	23738
935	932	ONE	Property	23739
933	976	SEVEN	Property	23740
972	933	SIX	Property	23741
933	967	FIVE	Property	23742
933	985	FOUR	Property	23743
933	946	THREE	Property	23744
933	934	TWO	Property	23745
969	933	ONE	Property	23746
950	934	EIGHT	Property	23747
934	957	SEVEN	Property	23748
934	974	SIX	Property	23749
934	949	FIVE	Property	23750
954	934	FOUR	Property	23751
942	934	THREE	Property	23752
951	934	TWO	Property	23753
981	934	ONE	Property	23754
934	990	TEN	Property	23755
934	952	NINE	Property	23756
943	934	EIGHT	Property	23757
934	986	SEVEN	Property	23758
934	996	SIX	Property	23759
969	934	FIVE	Property	23760
967	934	FOUR	Property	23761
934	987	THREE	Property	23762
934	950	TWO	Property	23763
934	973	ONE	Property	23764
934	983	TEN	Property	23765
984	934	NINE	Property	23766
934	964	EIGHT	Property	23767
969	934	SEVEN	Property	23768
955	934	SIX	Property	23769
934	972	FIVE	Property	23770
934	948	FOUR	Property	23771
958	934	THREE	Property	23772
975	934	TWO	Property	23773
934	954	ONE	Property	23774
957	934	TEN	Property	23775
966	934	NINE	Property	23776
934	997	EIGHT	Property	23777
934	942	SEVEN	Property	23778
984	934	SIX	Property	23779
989	934	FIVE	Property	23780
934	996	FOUR	Property	23781
984	934	THREE	Property	23782
934	940	TWO	Property	23783
934	987	ONE	Property	23784
952	934	TEN	Property	23785
962	934	NINE	Property	23786
946	934	EIGHT	Property	23787
967	934	SEVEN	Property	23788
964	934	SIX	Property	23789
993	934	FIVE	Property	23790
986	934	FOUR	Property	23791
950	934	THREE	Property	23792
996	934	TWO	Property	23793
949	934	ONE	Property	23794
977	935	SIX	Property	23795
935	979	FIVE	Property	23796
938	935	FOUR	Property	23797
935	978	THREE	Property	23798
935	946	TWO	Property	23799
935	970	ONE	Property	23800
977	936	ONE	Property	23801
936	966	TEN	Property	23802
936	950	NINE	Property	23803
936	942	EIGHT	Property	23804
983	936	SEVEN	Property	23805
936	961	SIX	Property	23806
936	994	FIVE	Property	23807
998	936	FOUR	Property	23808
936	991	THREE	Property	23809
958	936	TWO	Property	23810
936	945	ONE	Property	23811
936	961	TEN	Property	23812
978	936	NINE	Property	23813
936	950	EIGHT	Property	23814
942	936	SEVEN	Property	23815
965	936	SIX	Property	23816
969	936	FIVE	Property	23817
964	936	FOUR	Property	23818
961	936	THREE	Property	23819
936	993	TWO	Property	23820
937	936	ONE	Property	23821
954	936	TEN	Property	23822
936	981	NINE	Property	23823
952	936	EIGHT	Property	23824
949	936	SEVEN	Property	23825
936	971	SIX	Property	23826
950	936	FIVE	Property	23827
936	939	FOUR	Property	23828
990	936	THREE	Property	23829
936	961	TWO	Property	23830
948	936	ONE	Property	23831
937	959	FOUR	Property	23832
982	937	THREE	Property	23833
989	937	TWO	Property	23834
937	974	ONE	Property	23835
974	938	SEVEN	Property	23836
938	953	SIX	Property	23837
938	970	FIVE	Property	23838
953	938	FOUR	Property	23839
938	984	THREE	Property	23840
945	938	TWO	Property	23841
938	980	ONE	Property	23842
939	992	NINE	Property	23843
999	939	EIGHT	Property	23844
967	939	SEVEN	Property	23845
985	939	SIX	Property	23846
951	939	FIVE	Property	23847
979	939	FOUR	Property	23848
939	993	THREE	Property	23849
939	998	TWO	Property	23850
939	945	ONE	Property	23851
939	944	TEN	Property	23852
939	949	NINE	Property	23853
939	941	EIGHT	Property	23854
940	939	SEVEN	Property	23855
939	974	SIX	Property	23856
974	939	FIVE	Property	23857
939	983	FOUR	Property	23858
995	939	THREE	Property	23859
964	939	TWO	Property	23860
939	941	ONE	Property	23861
939	939	TEN	Property	23862
939	954	NINE	Property	23863
939	944	EIGHT	Property	23864
977	939	SEVEN	Property	23865
939	964	SIX	Property	23866
939	942	FIVE	Property	23867
939	980	FOUR	Property	23868
939	945	THREE	Property	23869
944	939	TWO	Property	23870
939	966	ONE	Property	23871
942	939	TEN	Property	23872
939	947	NINE	Property	23873
939	995	EIGHT	Property	23874
944	939	SEVEN	Property	23875
967	939	SIX	Property	23876
939	994	FIVE	Property	23877
939	985	FOUR	Property	23878
965	939	THREE	Property	23879
997	939	TWO	Property	23880
953	939	ONE	Property	23881
940	960	FIVE	Property	23882
940	955	FOUR	Property	23883
940	946	THREE	Property	23884
940	983	TWO	Property	23885
940	999	ONE	Property	23886
976	940	TEN	Property	23887
980	940	NINE	Property	23888
940	972	EIGHT	Property	23889
940	981	SEVEN	Property	23890
977	940	SIX	Property	23891
962	940	FIVE	Property	23892
952	940	FOUR	Property	23893
940	999	THREE	Property	23894
940	968	TWO	Property	23895
948	940	ONE	Property	23896
940	969	TEN	Property	23897
940	992	NINE	Property	23898
942	940	EIGHT	Property	23899
988	940	SEVEN	Property	23900
974	940	SIX	Property	23901
940	992	FIVE	Property	23902
971	940	FOUR	Property	23903
943	940	THREE	Property	23904
999	940	TWO	Property	23905
940	982	ONE	Property	23906
940	968	TEN	Property	23907
940	988	NINE	Property	23908
967	940	EIGHT	Property	23909
967	940	SEVEN	Property	23910
986	940	SIX	Property	23911
969	940	FIVE	Property	23912
988	940	FOUR	Property	23913
940	985	THREE	Property	23914
940	946	TWO	Property	23915
940	990	ONE	Property	23916
997	941	TWO	Property	23917
941	980	ONE	Property	23918
941	955	TEN	Property	23919
990	941	NINE	Property	23920
941	959	EIGHT	Property	23921
946	941	SEVEN	Property	23922
941	941	SIX	Property	23923
988	941	FIVE	Property	23924
977	941	FOUR	Property	23925
953	941	THREE	Property	23926
996	941	TWO	Property	23927
941	947	ONE	Property	23928
941	972	TEN	Property	23929
941	985	NINE	Property	23930
941	977	EIGHT	Property	23931
963	941	SEVEN	Property	23932
987	941	SIX	Property	23933
961	941	FIVE	Property	23934
954	941	FOUR	Property	23935
941	963	THREE	Property	23936
960	941	TWO	Property	23937
941	985	ONE	Property	23938
991	941	TEN	Property	23939
948	941	NINE	Property	23940
941	959	EIGHT	Property	23941
941	978	SEVEN	Property	23942
982	941	SIX	Property	23943
950	941	FIVE	Property	23944
941	950	FOUR	Property	23945
941	958	THREE	Property	23946
941	996	TWO	Property	23947
941	958	ONE	Property	23948
994	942	TEN	Property	23949
942	954	NINE	Property	23950
942	949	EIGHT	Property	23951
959	942	SEVEN	Property	23952
942	988	SIX	Property	23953
948	942	FIVE	Property	23954
981	942	FOUR	Property	23955
942	961	THREE	Property	23956
942	975	TWO	Property	23957
984	942	ONE	Property	23958
942	997	TEN	Property	23959
961	942	NINE	Property	23960
974	942	EIGHT	Property	23961
959	942	SEVEN	Property	23962
942	950	SIX	Property	23963
942	968	FIVE	Property	23964
942	961	FOUR	Property	23965
959	942	THREE	Property	23966
960	942	TWO	Property	23967
945	942	ONE	Property	23968
942	993	TEN	Property	23969
998	942	NINE	Property	23970
994	942	EIGHT	Property	23971
942	963	SEVEN	Property	23972
942	947	SIX	Property	23973
992	942	FIVE	Property	23974
944	942	FOUR	Property	23975
942	963	THREE	Property	23976
997	942	TWO	Property	23977
965	942	ONE	Property	23978
942	976	TEN	Property	23979
974	942	NINE	Property	23980
942	949	EIGHT	Property	23981
942	958	SEVEN	Property	23982
942	944	SIX	Property	23983
970	942	FIVE	Property	23984
991	942	FOUR	Property	23985
945	942	THREE	Property	23986
975	942	TWO	Property	23987
984	942	ONE	Property	23988
968	942	TEN	Property	23989
942	947	NINE	Property	23990
949	942	EIGHT	Property	23991
964	942	SEVEN	Property	23992
952	942	SIX	Property	23993
990	942	FIVE	Property	23994
942	948	FOUR	Property	23995
958	942	THREE	Property	23996
981	942	TWO	Property	23997
994	942	ONE	Property	23998
948	943	FOUR	Property	23999
943	966	THREE	Property	24000
949	943	TWO	Property	24001
967	943	ONE	Property	24002
943	944	TEN	Property	24003
943	983	NINE	Property	24004
943	962	EIGHT	Property	24005
992	943	SEVEN	Property	24006
943	985	SIX	Property	24007
950	943	FIVE	Property	24008
943	984	FOUR	Property	24009
943	986	THREE	Property	24010
943	981	TWO	Property	24011
986	943	ONE	Property	24012
981	943	TEN	Property	24013
986	943	NINE	Property	24014
967	943	EIGHT	Property	24015
943	991	SEVEN	Property	24016
970	943	SIX	Property	24017
943	968	FIVE	Property	24018
943	961	FOUR	Property	24019
943	951	THREE	Property	24020
948	943	TWO	Property	24021
943	950	ONE	Property	24022
968	943	TEN	Property	24023
943	949	NINE	Property	24024
943	979	EIGHT	Property	24025
943	988	SEVEN	Property	24026
943	973	SIX	Property	24027
943	971	FIVE	Property	24028
957	943	FOUR	Property	24029
991	943	THREE	Property	24030
943	984	TWO	Property	24031
992	943	ONE	Property	24032
961	944	THREE	Property	24033
944	983	TWO	Property	24034
944	965	ONE	Property	24035
970	944	TEN	Property	24036
944	964	NINE	Property	24037
998	944	EIGHT	Property	24038
956	944	SEVEN	Property	24039
947	944	SIX	Property	24040
987	944	FIVE	Property	24041
983	944	FOUR	Property	24042
944	992	THREE	Property	24043
944	995	TWO	Property	24044
944	946	ONE	Property	24045
986	945	FIVE	Property	24046
945	977	FOUR	Property	24047
945	999	THREE	Property	24048
949	945	TWO	Property	24049
945	994	ONE	Property	24050
945	960	TEN	Property	24051
976	945	NINE	Property	24052
945	951	EIGHT	Property	24053
982	945	SEVEN	Property	24054
960	945	SIX	Property	24055
961	945	FIVE	Property	24056
945	992	FOUR	Property	24057
945	958	THREE	Property	24058
945	947	TWO	Property	24059
945	998	ONE	Property	24060
979	945	TEN	Property	24061
945	960	NINE	Property	24062
999	945	EIGHT	Property	24063
945	977	SEVEN	Property	24064
960	945	SIX	Property	24065
945	983	FIVE	Property	24066
945	960	FOUR	Property	24067
945	992	THREE	Property	24068
945	975	TWO	Property	24069
982	945	ONE	Property	24070
946	990	SEVEN	Property	24071
946	979	SIX	Property	24072
965	946	FIVE	Property	24073
988	946	FOUR	Property	24074
967	946	THREE	Property	24075
946	966	TWO	Property	24076
946	962	ONE	Property	24077
998	946	TEN	Property	24078
946	999	NINE	Property	24079
946	970	EIGHT	Property	24080
946	956	SEVEN	Property	24081
963	946	SIX	Property	24082
946	990	FIVE	Property	24083
946	957	FOUR	Property	24084
994	946	THREE	Property	24085
976	946	TWO	Property	24086
946	989	ONE	Property	24087
946	982	TEN	Property	24088
946	946	NINE	Property	24089
946	985	EIGHT	Property	24090
946	957	SEVEN	Property	24091
953	946	SIX	Property	24092
946	946	FIVE	Property	24093
946	953	FOUR	Property	24094
946	956	THREE	Property	24095
946	963	TWO	Property	24096
946	988	ONE	Property	24097
946	952	TEN	Property	24098
946	961	NINE	Property	24099
946	999	EIGHT	Property	24100
946	948	SEVEN	Property	24101
968	946	SIX	Property	24102
992	946	FIVE	Property	24103
980	946	FOUR	Property	24104
946	999	THREE	Property	24105
972	946	TWO	Property	24106
996	946	ONE	Property	24107
946	958	TEN	Property	24108
946	985	NINE	Property	24109
946	964	EIGHT	Property	24110
946	947	SEVEN	Property	24111
946	994	SIX	Property	24112
977	946	FIVE	Property	24113
954	946	FOUR	Property	24114
946	955	THREE	Property	24115
946	967	TWO	Property	24116
982	946	ONE	Property	24117
986	947	NINE	Property	24118
947	980	EIGHT	Property	24119
984	947	SEVEN	Property	24120
962	947	SIX	Property	24121
994	947	FIVE	Property	24122
959	947	FOUR	Property	24123
947	990	THREE	Property	24124
972	947	TWO	Property	24125
989	947	ONE	Property	24126
948	959	TWO	Property	24127
948	974	ONE	Property	24128
983	948	TEN	Property	24129
950	948	NINE	Property	24130
948	975	EIGHT	Property	24131
948	997	SEVEN	Property	24132
950	948	SIX	Property	24133
972	948	FIVE	Property	24134
979	948	FOUR	Property	24135
948	957	THREE	Property	24136
948	966	TWO	Property	24137
981	948	ONE	Property	24138
962	948	TEN	Property	24139
948	990	NINE	Property	24140
948	987	EIGHT	Property	24141
977	948	SEVEN	Property	24142
948	990	SIX	Property	24143
948	964	FIVE	Property	24144
948	996	FOUR	Property	24145
952	948	THREE	Property	24146
948	952	TWO	Property	24147
961	948	ONE	Property	24148
974	948	TEN	Property	24149
948	967	NINE	Property	24150
948	981	EIGHT	Property	24151
973	948	SEVEN	Property	24152
951	948	SIX	Property	24153
969	948	FIVE	Property	24154
984	948	FOUR	Property	24155
956	948	THREE	Property	24156
965	948	TWO	Property	24157
968	948	ONE	Property	24158
948	952	TEN	Property	24159
988	948	NINE	Property	24160
998	948	EIGHT	Property	24161
990	948	SEVEN	Property	24162
984	948	SIX	Property	24163
948	993	FIVE	Property	24164
948	955	FOUR	Property	24165
963	948	THREE	Property	24166
948	999	TWO	Property	24167
948	958	ONE	Property	24168
953	949	ONE	Property	24169
993	950	FOUR	Property	24170
973	950	THREE	Property	24171
956	950	TWO	Property	24172
950	986	ONE	Property	24173
951	978	SIX	Property	24174
951	990	FIVE	Property	24175
951	951	FOUR	Property	24176
951	958	THREE	Property	24177
995	951	TWO	Property	24178
966	951	ONE	Property	24179
981	952	ONE	Property	24180
977	952	TEN	Property	24181
952	975	NINE	Property	24182
989	952	EIGHT	Property	24183
977	952	SEVEN	Property	24184
952	979	SIX	Property	24185
952	979	FIVE	Property	24186
952	999	FOUR	Property	24187
952	965	THREE	Property	24188
985	952	TWO	Property	24189
952	995	ONE	Property	24190
952	979	TEN	Property	24191
952	967	NINE	Property	24192
962	952	EIGHT	Property	24193
952	987	SEVEN	Property	24194
952	958	SIX	Property	24195
953	952	FIVE	Property	24196
983	952	FOUR	Property	24197
952	977	THREE	Property	24198
990	952	TWO	Property	24199
952	966	ONE	Property	24200
970	953	TWO	Property	24201
953	981	ONE	Property	24202
977	953	TEN	Property	24203
960	953	NINE	Property	24204
981	953	EIGHT	Property	24205
965	953	SEVEN	Property	24206
981	953	SIX	Property	24207
987	953	FIVE	Property	24208
976	953	FOUR	Property	24209
973	953	THREE	Property	24210
963	953	TWO	Property	24211
953	994	ONE	Property	24212
954	983	ONE	Property	24213
